TIME,price,volume
2014-01-01 11:32:25.611,99.6516,54
2014-01-01 11:33:22.155,99.63141,65
2014-01-01 11:37:49.637,99.69619,3788
2014-01-01 11:39:49.874,99.64142,1885
2014-01-01 11:40:28.539,99.63914,1590
2014-01-01 11:40:37.245,99.60858,1514
2014-01-01 11:43:40.311,99.54716,282
2014-01-01 11:44:49.627,99.55726,133
2014-01-01 11:45:22.188,99.54907,749
2014-01-01 11:46:54.084,99.58002,4761
2014-01-01 11:48:37.446,99.6073,1714
2014-01-01 11:53:17.647,99.68597,3991
2014-01-01 11:54:15.075,99.71041,1516
2014-01-01 11:56:51.596,99.69901,178
2014-01-01 11:57:46.997,99.63714,513
2014-01-01 12:02:01.687,99.71937,1929
2014-01-01 12:04:30.418,99.76202,2241
2014-01-01 12:04:54.531,99.74009,1259
2014-01-01 12:06:04.102,99.77787,1652
2014-01-01 12:06:40.731,99.75772,814
2014-01-01 12:09:40.811,99.69173,2025
2014-01-01 12:10:40.842,99.66502,1699
2014-01-01 12:11:55.948,99.68078,413
2014-01-01 12:19:38.718,99.69363,1296
2014-01-01 12:23:16.062,99.69573,753
2014-01-01 12:26:52.929,99.75164,1521
2014-01-01 12:28:37.059,99.67653,1536
2014-01-01 12:29:46.297,99.77301,583
2014-01-01 12:30:55.586,99.78126,2260
2014-01-01 12:30:57.552,99.78271,1545
2014-01-01 12:31:49.465,99.73929,1365
2014-01-01 12:34:00.390,99.74072,2412
2014-01-01 12:35:22.650,99.7227,2010
2014-01-01 12:35:32.490,99.72016,329
2014-01-01 12:36:49.771,99.6713,1729
2014-01-01 12:39:59.408,99.74196,80
2014-01-01 12:40:05.251,99.73589,896
2014-01-01 12:49:28.410,99.69762,569
2014-01-01 12:49:39.629,99.70168,1516
2014-01-01 12:53:14.189,99.64457,739
2014-01-01 12:54:36.962,99.64596,1138
2014-01-01 12:55:02.367,99.69588,488
2014-01-01 12:55:14.078,99.68418,1104
2014-01-01 12:56:33.798,99.65518,1663
2014-01-01 13:00:38.843,99.77508,271
2014-01-01 13:02:01.355,99.78054,1465
2014-01-01 13:02:46.809,99.82243,816
2014-01-01 13:05:22.662,99.85317,115
2014-01-01 13:05:43.150,99.83043,1923
2014-01-01 13:07:58.420,99.81508,629
2014-01-01 13:08:55.466,99.84728,457
2014-01-01 13:09:55.701,99.82885,190
2014-01-01 13:10:01.773,99.82506,2233
2014-01-01 13:11:56.469,99.76241,1043
2014-01-01 13:13:14.231,99.76215,11
2014-01-01 13:14:32.730,99.79627,2730
2014-01-01 13:15:03.364,99.78895,2227
2014-01-01 13:15:03.401,99.78905,82
2014-01-01 13:15:31.877,99.82238,24
2014-01-01 13:17:50.035,99.79371,3419
2014-01-01 13:18:44.491,99.76255,372
2014-01-01 13:20:06.203,99.72273,964
2014-01-01 13:20:31.235,99.78874,786
2014-01-01 13:27:08.570,99.88241,2994
2014-01-01 13:28:47.370,99.86939,640
2014-01-01 13:34:39.700,99.84862,488
2014-01-01 13:35:15.588,99.84357,1915
2014-01-01 13:35:58.769,99.81555,117
2014-01-01 13:41:11.559,99.80803,129
2014-01-01 13:41:21.969,99.84083,253
2014-01-01 13:41:44.168,99.84528,307
2014-01-01 13:44:16.901,99.84348,137
2014-01-01 13:44:41.276,99.81873,239
2014-01-01 13:48:57.415,99.86317,906
2014-01-01 13:50:22.963,99.89247,232
2014-01-01 13:52:42.498,99.92474,443
2014-01-01 13:53:15.028,99.98305,40
2014-01-01 13:56:24.307,100.0034,550
2014-01-01 13:58:29.936,100.0208,48
2014-01-01 13:59:13.424,100.0466,2474
2014-01-01 13:59:37.630,100.0757,682
2014-01-01 14:03:37.416,99.98028,860
2014-01-01 14:04:41.456,99.94433,1488
2014-01-01 14:05:49.005,100.0166,190
2014-01-01 14:06:02.755,100.0354,1300
2014-01-01 14:06:45.374,100.0181,236
2014-01-01 14:06:54.611,100.0189,748
2014-01-01 14:06:56.588,100.0118,1054
2014-01-01 14:08:49.721,99.89643,4142
2014-01-01 14:10:26.416,99.93363,1149
2014-01-01 14:10:30.423,99.93843,793
2014-01-01 14:11:55.506,99.96867,2561
2014-01-01 14:12:39.399,99.91418,1065
2014-01-01 14:13:32.479,99.91551,1115
2014-01-01 14:21:04.565,99.76161,2368
2014-01-01 14:24:10.072,99.72866,1057
2014-01-01 14:24:35.086,99.70899,513
2014-01-01 14:26:10.635,99.75638,1909
2014-01-01 14:29:36.173,99.77025,2071
2014-01-01 14:29:43.819,99.77994,1100
2014-01-01 14:31:11.402,99.73679,958
2014-01-01 14:32:06.738,99.81074,754
2014-01-01 14:32:37.617,99.81159,405
2014-01-01 14:32:57.704,99.82813,19
2014-01-01 14:35:28.140,99.77654,5364
2014-01-01 14:35:29.036,99.76568,596
2014-01-01 14:36:21.416,99.75498,1313
2014-01-01 14:36:31.214,99.76326,19
2014-01-01 14:39:05.166,99.74555,1302
2014-01-01 14:43:22.782,99.82646,714
2014-01-01 14:44:11.995,99.83508,1431
2014-01-01 14:49:01.883,99.97286,173
2014-01-01 14:49:11.923,99.97156,192
2014-01-01 14:49:27.458,99.95541,133
2014-01-01 14:49:46.556,99.94279,1420
2014-01-01 14:53:27.771,99.90503,323
2014-01-01 14:53:46.966,99.89476,305
2014-01-01 14:54:28.219,99.86396,945
2014-01-01 14:59:50.264,99.93354,855
2014-01-01 15:05:18.215,99.93012,592
2014-01-01 15:05:21.379,99.94347,1467
2014-01-01 15:07:16.512,99.95016,361
2014-01-01 15:07:51.866,99.92926,749
2014-01-01 15:07:57.079,99.92841,265
2014-01-01 15:09:40.533,99.87137,1818
2014-01-01 15:09:44.306,99.85583,493
2014-01-01 15:11:50.031,99.89513,2171
2014-01-01 15:11:55.391,99.89285,3296
2014-01-01 15:12:59.539,99.93229,1241
2014-01-01 15:13:57.637,99.94144,1909
2014-01-01 15:14:11.568,99.9538,1453
2014-01-01 15:16:03.557,100.0603,2365
2014-01-01 15:16:23.402,100.0667,287
2014-01-01 15:19:39.861,100.0261,6809
2014-01-01 15:22:43.432,99.9526,1061
2014-01-01 15:24:47.637,99.90013,1803
2014-01-01 15:25:42.700,99.87379,141
2014-01-01 15:25:54.556,99.88452,861
2014-01-01 15:28:10.004,99.94889,337
2014-01-01 15:28:48.191,99.94769,826
2014-01-01 15:29:02.229,99.94925,290
2014-01-01 15:29:18.513,99.96488,553
2014-01-01 15:30:17.199,99.95636,1031
2014-01-01 15:34:22.626,99.86196,1746
2014-01-01 15:35:05.851,99.85525,1963
2014-01-01 15:35:08.171,99.86266,591
2014-01-01 15:36:07.381,99.81154,3571
2014-01-01 15:36:39.414,99.81507,851
2014-01-01 15:38:10.147,99.85041,1236
2014-01-01 15:39:12.500,99.90102,542
2014-01-01 15:39:25.594,99.85174,1016
2014-01-01 15:40:05.939,99.79414,2854
2014-01-01 15:40:09.607,99.80656,757
2014-01-01 15:41:44.667,99.87927,1992
2014-01-01 15:44:32.286,99.87056,2591
2014-01-01 15:45:22.984,99.90133,118
2014-01-01 15:45:27.395,99.91176,212
2014-01-01 15:46:13.931,99.97158,57
2014-01-01 15:46:47.836,99.96638,451
2014-01-01 15:48:27.247,100.064,1598
2014-01-01 15:50:04.922,100.0927,665
2014-01-01 15:50:14.087,100.1369,1723
2014-01-01 15:52:45.635,100.0725,2612
2014-01-01 15:53:55.733,100.0273,266
2014-01-01 15:56:27.139,100.0519,772
2014-01-01 15:57:29.379,100.0762,1810
2014-01-01 15:59:14.689,100.0289,1901
2014-01-01 16:00:39.206,100.0892,507
2014-01-01 16:00:41.875,100.0988,2993
2014-01-01 16:01:40.626,100.0768,2033
2014-01-01 16:02:27.817,100.075,717
2014-01-01 16:04:10.961,100.0607,139
2014-01-01 16:04:15.716,100.0458,11
2014-01-01 16:07:41.735,100.0718,192
2014-01-01 16:08:01.268,100.0659,353
2014-01-01 16:08:48.854,100.1323,515
2014-01-01 16:08:50.492,100.1314,570
2014-01-01 16:09:17.559,100.137,902
2014-01-01 16:10:50.102,100.2038,1559
2014-01-01 16:16:23.193,100.1667,882
2014-01-01 16:17:46.594,100.1971,415
2014-01-01 16:20:27.919,100.153,424
2014-01-01 16:20:49.828,100.1627,175
2014-01-01 16:22:26.129,100.1209,40
2014-01-01 16:23:29.550,100.1327,427
2014-01-01 16:27:51.339,100.1882,497
2014-01-01 16:28:40.798,100.187,723
2014-01-01 16:29:24.097,100.2294,1486
2014-01-01 16:31:50.292,100.3238,341
2014-01-01 16:32:55.390,100.2576,4357
2014-01-01 16:34:19.198,100.2416,2369
2014-01-01 16:40:38.634,100.2075,620
2014-01-01 16:40:51.324,100.2221,620
2014-01-01 16:41:17.976,100.1367,2017
2014-01-01 16:42:06.533,100.1804,463
2014-01-01 16:44:50.549,100.1061,1988
2014-01-01 16:47:10.408,100.125,720
2014-01-01 16:49:23.475,100.1427,2278
2014-01-01 16:53:33.783,99.98697,420
2014-01-01 16:55:23.571,100.0472,518
2014-01-01 16:58:04.394,100.0809,959
2014-01-01 16:58:20.946,100.0929,1316
2014-01-01 16:58:51.808,100.0776,2907
2014-01-01 17:00:01.909,100.0944,1010
2014-01-01 17:00:08.348,100.0763,473
2014-01-01 17:00:41.316,100.0947,728
2014-01-01 17:00:46.725,100.0763,365
2014-01-01 17:01:19.706,100.0021,87
2014-01-01 17:11:07.839,100.3365,803
2014-01-01 17:15:27.756,100.333,439
2014-01-01 17:16:03.123,100.3837,1185
2014-01-01 17:17:24.115,100.4194,2487
2014-01-01 17:17:37.881,100.4401,1974
2014-01-01 17:18:39.172,100.4754,1086
2014-01-01 17:23:01.651,100.6163,452
2014-01-01 17:26:27.811,100.5229,208
2014-01-01 17:27:25.822,100.4871,1909
2014-01-01 17:29:36.261,100.5305,1001
2014-01-01 17:31:16.236,100.5264,46
2014-01-01 17:32:46.060,100.4179,4013
2014-01-01 17:33:03.939,100.3871,142
2014-01-01 17:33:23.530,100.3786,598
2014-01-01 17:33:27.434,100.357,1092
2014-01-01 17:39:21.189,100.2371,2495
2014-01-01 17:39:28.610,100.2389,974
2014-01-01 17:40:44.849,100.1417,976
2014-01-01 17:41:24.103,100.123,126
2014-01-01 17:41:42.261,100.088,1245
2014-01-01 17:41:58.915,100.0906,998
2014-01-01 17:43:34.779,100.0765,507
2014-01-01 17:44:24.942,100.0395,294
2014-01-01 17:45:36.477,100.0804,3224
2014-01-01 17:45:50.865,100.0435,1218
2014-01-01 17:46:52.224,100.0535,2042
2014-01-01 17:46:56.220,100.0549,1629
2014-01-01 17:53:29.176,100.0714,2089
2014-01-01 17:57:05.728,100.0499,2280
2014-01-01 17:57:40.100,100.0712,1940
2014-01-01 17:58:13.270,100.0509,592
2014-01-01 17:59:14.215,100.0553,3036
2014-01-01 18:00:23.037,100.0262,37
2014-01-01 18:09:03.586,99.89742,883
2014-01-01 18:10:58.857,100.004,1549
2014-01-01 18:12:38.616,100.0505,1001
2014-01-01 18:13:06.176,100.0486,159
2014-01-01 18:14:59.072,100.1309,578
2014-01-01 18:16:17.653,100.0893,1271
2014-01-01 18:17:15.511,100.0716,872
2014-01-01 18:18:05.558,100.0632,1317
2014-01-01 18:21:58.435,100.0132,2056
2014-01-01 18:24:43.686,100.1038,836
2014-01-01 18:25:09.624,100.1009,962
2014-01-01 18:25:16.855,100.1066,154
2014-01-01 18:28:36.708,100.0894,1312
2014-01-01 18:30:13.161,100.0938,4930
2014-01-01 18:30:47.130,100.0421,947
2014-01-01 18:31:17.739,100.05,595
2014-01-01 18:32:28.217,100.0357,2653
2014-01-01 18:32:29.420,100.0466,1899
2014-01-01 18:33:57.568,100.0489,1764
2014-01-01 18:34:28.265,100.0688,184
2014-01-01 18:35:37.014,100.1113,1521
2014-01-01 18:36:17.839,100.0914,1537
2014-01-01 18:42:00.727,100.1891,3307
2014-01-01 18:43:18.477,100.2183,1735
2014-01-01 18:44:17.113,100.2273,749
2014-01-01 18:52:23.875,100.4273,1072
2014-01-01 18:55:24.559,100.446,158
2014-01-01 18:56:11.224,100.5354,3631
2014-01-01 18:56:34.090,100.5457,1137
2014-01-01 18:56:37.237,100.5498,468
2014-01-01 18:56:43.941,100.5514,481
2014-01-01 18:57:25.267,100.5326,364
2014-01-01 18:58:34.982,100.5852,287
2014-01-01 18:59:35.233,100.6206,533
2014-01-01 19:00:38.825,100.6206,304
2014-01-01 19:02:30.156,100.5915,1458
2014-01-01 19:03:20.726,100.5475,2330
2014-01-01 19:04:56.987,100.5885,1945
2014-01-01 19:10:02.119,100.7525,3447
2014-01-01 19:10:44.694,100.7495,1424
2014-01-01 19:13:40.093,100.8051,3493
2014-01-01 19:14:15.542,100.792,451
2014-01-01 19:15:25.348,100.8288,1420
2014-01-01 19:16:09.103,100.8799,957
2014-01-01 19:17:23.339,100.9736,465
2014-01-01 19:21:47.637,100.8233,761
2014-01-01 19:21:52.458,100.818,5
2014-01-01 19:22:26.170,100.8257,963
2014-01-01 19:23:44.660,100.7937,4748
2014-01-01 19:24:39.431,100.8068,2321
2014-01-01 19:25:10.736,100.8389,482
2014-01-01 19:25:33.667,100.8747,63
2014-01-01 19:26:05.168,100.8691,385
2014-01-01 19:26:31.628,100.8264,184
2014-01-01 19:28:09.388,100.8329,1002
2014-01-01 19:30:07.974,100.8597,236
2014-01-01 19:30:55.969,100.8484,2169
2014-01-01 19:31:18.661,100.8378,428
2014-01-01 19:32:40.922,100.7757,240
2014-01-01 19:33:23.827,100.7551,967
2014-01-01 19:36:28.460,100.7289,231
2014-01-01 19:39:01.437,100.7574,662
2014-01-01 19:41:22.083,100.6731,1443
2014-01-01 19:43:13.337,100.7453,198
2014-01-01 19:49:30.141,100.6091,190
2014-01-01 19:50:25.608,100.6075,138
2014-01-01 19:50:39.137,100.5709,577
2014-01-01 19:57:42.049,100.6713,29
2014-01-01 19:58:06.929,100.678,1416
2014-01-01 19:59:48.794,100.6329,1335
2014-01-01 20:01:53.575,100.6534,2471
2014-01-01 20:03:44.034,100.5785,1240
2014-01-01 20:04:49.691,100.5354,28
2014-01-01 20:05:38.495,100.5399,849
2014-01-01 20:06:45.036,100.5181,1111
2014-01-01 20:07:01.855,100.5354,235
2014-01-01 20:07:51.881,100.5254,221
2014-01-01 20:08:17.484,100.5035,1068
2014-01-01 20:08:29.814,100.5191,843
2014-01-01 20:14:24.414,100.673,985
2014-01-01 20:14:26.094,100.6777,440
2014-01-01 20:15:10.469,100.6982,891
2014-01-01 20:16:05.481,100.6817,1100
2014-01-01 20:17:41.844,100.5949,254
2014-01-01 20:17:49.428,100.5857,2125
2014-01-01 20:18:48.224,100.5352,1864
2014-01-01 20:18:48.751,100.5375,1234
2014-01-01 20:19:11.008,100.5154,473
2014-01-01 20:21:42.052,100.494,610
2014-01-01 20:22:55.004,100.502,197
2014-01-01 20:24:19.977,100.4438,587
2014-01-01 20:24:36.373,100.444,2125
2014-01-01 20:25:22.045,100.3985,1361
2014-01-01 20:26:21.819,100.3389,3778
2014-01-01 20:26:49.816,100.3602,1422
2014-01-01 20:27:36.200,100.3115,833
2014-01-01 20:28:12.150,100.3198,1243
2014-01-01 20:28:59.229,100.3342,2352
2014-01-01 20:29:05.547,100.32,2025
2014-01-01 20:31:31.403,100.3912,198
2014-01-01 20:32:48.994,100.4083,2880
2014-01-01 20:33:19.545,100.3846,1191
2014-01-01 20:36:35.281,100.4185,337
2014-01-01 20:39:08.887,100.4385,1072
2014-01-01 20:42:14.143,100.4598,705
2014-01-01 20:42:15.891,100.4518,447
2014-01-01 20:42:43.634,100.4625,2880
2014-01-01 20:43:26.887,100.4427,819
2014-01-01 20:44:18.247,100.4596,3827
2014-01-01 20:44:48.578,100.4303,884
2014-01-01 20:45:23.329,100.4294,1864
2014-01-01 20:46:25.805,100.4106,2415
2014-01-01 20:48:48.761,100.3957,1314
2014-01-01 20:49:04.072,100.3827,254
2014-01-01 20:49:28.910,100.3666,360
2014-01-01 20:49:50.997,100.3894,1590
2014-01-01 20:49:53.011,100.3901,820
2014-01-01 20:50:26.555,100.3852,771
2014-01-01 20:53:28.870,100.3713,1115
2014-01-01 20:55:45.843,100.4238,1803
2014-01-01 20:59:23.185,100.4524,642
2014-01-01 21:01:42.074,100.504,2325
2014-01-01 21:02:24.566,100.4931,33
2014-01-01 21:03:17.221,100.4853,79
2014-01-01 21:05:42.877,100.3799,241
2014-01-01 21:08:34.990,100.5398,1345
2014-01-01 21:09:45.766,100.5349,3280
2014-01-01 21:09:50.343,100.5327,625
2014-01-01 21:10:34.693,100.5557,370
2014-01-01 21:12:25.122,100.5943,120
2014-01-01 21:13:05.743,100.5972,2236
2014-01-01 21:15:13.476,100.5144,190
2014-01-01 21:17:05.467,100.641,666
2014-01-01 21:17:14.482,100.6411,555
2014-01-01 21:21:22.635,100.7406,1817
2014-01-01 21:21:51.232,100.7324,727
2014-01-01 21:22:19.951,100.7363,2148
2014-01-01 21:22:53.176,100.7744,1714
2014-01-01 21:23:04.655,100.7364,178
2014-01-01 21:24:38.479,100.7311,27
2014-01-01 21:26:09.290,100.7392,105
2014-01-01 21:27:18.879,100.7172,2063
2014-01-01 21:31:23.264,100.8502,781
2014-01-01 21:34:00.542,100.8397,3799
2014-01-01 21:35:49.536,100.8493,9415
2014-01-01 21:37:15.348,100.8059,454
2014-01-01 21:37:59.354,100.8381,2142
2014-01-01 21:39:06.554,100.7876,56
2014-01-01 21:40:13.519,100.783,559
2014-01-01 21:40:14.939,100.7785,1697
2014-01-01 21:45:01.764,100.6464,847
2014-01-01 21:45:24.966,100.6523,748
2014-01-01 21:46:22.924,100.6418,1662
2014-01-01 21:48:03.147,100.6237,2180
2014-01-01 21:48:36.072,100.6001,569
2014-01-01 21:49:50.110,100.6406,871
2014-01-01 21:53:51.656,100.6552,1560
2014-01-01 21:58:32.430,100.8575,1552
2014-01-01 21:58:33.113,100.8586,12
2014-01-01 21:59:04.283,100.9597,906
2014-01-01 21:59:22.913,100.9528,2773
2014-01-01 22:00:54.151,100.9297,999
2014-01-01 22:00:54.811,100.9264,658
2014-01-01 22:01:01.140,100.9082,383
2014-01-01 22:02:10.616,100.9039,1149
2014-01-01 22:04:20.207,100.9929,107
2014-01-01 22:04:26.804,101.0001,871
2014-01-01 22:05:14.337,101.012,2638
2014-01-01 22:06:28.940,101.0471,791
2014-01-01 22:07:15.752,101.0362,3515
2014-01-01 22:07:16.991,101.0403,2215
2014-01-01 22:07:23.292,101.0354,598
2014-01-01 22:08:06.826,101.0434,3036
2014-01-01 22:08:20.090,101.0517,4120
2014-01-01 22:11:03.512,101.0637,883
2014-01-01 22:14:21.115,100.9685,583
2014-01-01 22:15:53.600,100.9305,1021
2014-01-01 22:19:02.925,100.8847,287
2014-01-01 22:21:11.150,100.9651,270
2014-01-01 22:21:30.748,100.9678,43
2014-01-01 22:23:02.669,100.9645,1190
2014-01-01 22:24:19.306,100.9336,1535
2014-01-01 22:25:18.760,101.0218,677
2014-01-01 22:27:46.564,101.0235,54
2014-01-01 22:30:23.197,101.038,2864
2014-01-01 22:32:04.882,100.9787,973
2014-01-01 22:34:37.479,100.99,620
2014-01-01 22:36:53.826,101.1002,511
2014-01-01 22:39:11.998,101.039,1349
2014-01-01 22:42:10.430,101.0564,1378
2014-01-01 22:43:29.803,101.0203,1353
2014-01-01 22:43:55.017,101.018,193
2014-01-01 22:44:08.600,101.0123,1700
2014-01-01 22:44:51.098,101.0079,86
2014-01-01 22:45:11.737,101.0008,98
2014-01-01 22:48:42.869,100.8702,547
2014-01-01 22:51:07.633,100.9189,925
2014-01-01 22:52:15.574,100.9329,2014
2014-01-01 22:54:32.400,101.0357,3106
2014-01-01 22:54:49.606,101.0502,923
2014-01-01 22:55:13.353,101.0876,2206
2014-01-01 22:55:30.534,101.0981,421
2014-01-01 22:55:32.166,101.1018,824
2014-01-01 22:58:41.768,101.0774,1692
2014-01-01 22:58:48.151,101.091,299
2014-01-01 23:00:57.687,101.1304,421
2014-01-01 23:03:05.267,101.1419,1445
2014-01-01 23:04:54.942,101.1744,1659
2014-01-01 23:06:23.489,101.1084,516
2014-01-01 23:06:37.735,101.0765,114
2014-01-01 23:08:31.816,101.0585,400
2014-01-01 23:09:19.790,101.0455,1493
2014-01-01 23:09:32.687,101.0645,3951
2014-01-01 23:10:06.321,101.082,4823
2014-01-01 23:12:12.018,101.1153,652
2014-01-01 23:12:57.721,101.1229,123
2014-01-01 23:13:09.996,101.125,179
2014-01-01 23:14:05.894,101.084,1989
2014-01-01 23:16:09.154,100.9669,839
2014-01-01 23:18:41.074,101.002,948
2014-01-01 23:19:03.463,100.995,1194
2014-01-01 23:19:36.211,100.9753,152
2014-01-01 23:22:00.099,100.9372,2488
2014-01-01 23:22:14.926,100.9658,761
2014-01-01 23:22:30.795,100.9433,920
2014-01-01 23:24:09.126,101.064,159
2014-01-01 23:25:45.517,101.1093,1058
2014-01-01 23:26:00.016,101.1359,1735
2014-01-01 23:26:21.436,101.1872,783
2014-01-01 23:26:43.116,101.1843,411
2014-01-01 23:27:22.773,101.1709,389
2014-01-01 23:27:45.151,101.1575,297
2014-01-01 23:29:25.141,101.1385,996
2014-01-01 23:30:44.445,101.1005,215
2014-01-01 23:31:15.143,101.0766,527
2014-01-01 23:31:20.445,101.0901,1867
2014-01-01 23:32:03.012,101.1116,1304
2014-01-01 23:32:10.228,101.1086,1249
2014-01-01 23:35:23.789,101.1187,677
2014-01-01 23:35:36.190,101.1035,422
2014-01-01 23:35:38.556,101.1059,25
2014-01-01 23:38:18.663,101.1726,43
2014-01-01 23:41:50.872,101.1087,758
2014-01-01 23:44:35.197,101.1223,1447
2014-01-01 23:45:38.201,101.0966,1055
2014-01-01 23:45:50.102,101.0936,901
2014-01-01 23:45:51.269,101.0976,225
2014-01-01 23:46:21.559,101.1404,355
2014-01-01 23:46:46.730,101.1164,1900
2014-01-01 23:48:04.888,101.1512,368
2014-01-01 23:55:06.465,101.119,1072
2014-01-01 23:55:35.791,101.1152,571
2014-01-01 23:56:12.759,101.0991,648
2014-01-01 23:56:42.775,101.0805,2248
2014-01-01 23:56:55.280,101.0576,2143
2014-01-01 23:58:39.171,101.0367,3303
2014-01-01 23:58:44.290,101.038,1487
2014-01-01 23:58:45.513,101.0458,1452
2014-01-02 00:00:31.944,101.1325,224
2014-01-02 00:00:49.767,101.1303,547
2014-01-02 00:01:07.478,101.0783,111
2014-01-02 00:01:48.491,101.1238,1069
2014-01-02 00:02:05.579,101.0996,1765
2014-01-02 00:03:40.470,101.1238,1519
2014-01-02 00:05:18.542,101.2203,277
2014-01-02 00:06:01.897,101.1578,20
2014-01-02 00:07:00.035,101.1909,1196
2014-01-02 00:08:11.842,101.2772,1323
2014-01-02 00:10:49.695,101.3088,438
2014-01-02 00:11:27.810,101.2956,2225
2014-01-02 00:12:44.319,101.2329,167
2014-01-02 00:13:18.420,101.2779,3695
2014-01-02 00:15:36.929,101.2532,1811
2014-01-02 00:17:07.473,101.2951,768
2014-01-02 00:18:22.728,101.3279,785
2014-01-02 00:18:24.945,101.3132,210
2014-01-02 00:20:02.829,101.342,1038
2014-01-02 00:20:10.148,101.3453,421
2014-01-02 00:22:03.226,101.3083,314
2014-01-02 00:25:40.013,101.4315,1416
2014-01-02 00:25:57.015,101.4355,3260
2014-01-02 00:26:30.687,101.3722,923
2014-01-02 00:30:16.148,101.4804,15
2014-01-02 00:33:45.692,101.4711,4446
2014-01-02 00:37:52.288,101.4311,994
